partyName,promise_order,realm,title,content
우리공화당,5,교육,교육제도 혁신,"□ 목 표
  ○ 학제의 획기적 개편을 통해 4차산업혁명 시대에 적합한 교육제도 마련

□ 이행방법
  ○ 현재 대한민국 사회는 산업사회의 단계를 넘어 정보사회의 단계로 접어들었고, 융합과 초연결성을 특징으로 하는 4차 산업혁명이 진행되고 있음. 이러한 시대적 상황의 변화는 국민의 생활양식을 총체적으로 변화시키고 있음. 이에따라 교육제도를 혁신적으로 개편할 필요가 있음. 빠르게 발전하고 있는 사회에서 국민의 교육 욕구를 충족하고 국민에게 국가의 의무인 다양하고 질 높은 교육을 제공하기 위함임
  ○ [6-3-3-4]의 4단계로 구성된 현재의 학제는 산업사회의 필요를 충족시키기위한 것임. 첨단 정보통신기술을 이용하여 학교 안팎에서 다양한 방식으로 교육이 이루어지고 있는 정보사회에서는 학교 교육의 단계를 줄이면서 각 단계에서 집중적이고 압축적인 교육을 실시할 수 있도록 학제를 혁신적으로 개편할 필요가 있음
  ○ 현재의 4단계 16년의 학제를 3단계 14년의 학제 [5-5-4]로 개편함. 초등학교를 6년제에서 5년제로 1년 단축하고, 초등학교의 취학연령을 현재의 만 7세에서 만6세로 낮춤. 아동들이 어린이집과 유치원을 통해서 충분한 유아교육을 받고 있기 때문에, 취학연령을 낮추고 교육 기간을 단축하는 것이 아동들의 교육성과를 높이는데 더 적합함. 중학교와 고등학교는 초등학교의 초등교육을 대학의 고등교육으로 연결시키는 중등교육기관으로서 본질적으로 동일한 성격의 교육과정을 운영하고 있음. 따라서 중학교와 고등학교를 통합하여 5년제의 중등학교로 변경함으로써 중등교육의 체계성과 통합성을 증대시킬 필요가 있음
  ○ 새로운 학제 하에서는 학생들이 비교적 짧은 기간 내에 학업을 완료하여 만20세가 되면 대학을 졸업할 수 있으며, 군복무를 마친 경우에도 만24세에 사회에 진출할 수 있음. 학교를 떠나서도 사회에서 충분한 교육기회가 주어지고 있는 현실을 고려할 때, 학생들을 지나치게 장기간 동안 학교교육에 묶어둘 필요가 없음
  ○ 학제 개편을 통해 학업을 마친 사람들이 조기에 사회에 진출할 수 있게 하여 청년 시기에 실패한 사람도 다시 인생을 설계할 수 있는 재도전의 기회를 가질 수 있음. 또 경제활동이 가능한 연령을 늘려 고령화 사회에서의 경제활동인구 부족에 대비할 수 있음
  ○ 전문가들의 의견수렴 => 공청회 => 교육관련법의 개정 => 학제개편의 시행
  ○ 학제개편에 따라 기존 교육시설인 어린이집과 유치원과의 이해관계를 조정하고, 취학전 교육기간의 전문성 확대와 지원을 통해 학제 개편이 전체 교육 생태계에 선순환을 할 수 있도록 함. 저출산고령화사회 탈피를 위한 국가적 차원의 노력과 일·가정 양립정책 확립에 있어 지속적인 대한민국 교육기반 육성과정에서 모든 연령대의 교육기관이 조화로운 협력을 할 수 있음

□ 이행기간
  ○ 2024년~2034년

□ 재원조달방안 등
  ○ 국비"
우리공화당,6,정치,선거제도 개혁 및 사이버테러 적극대응,"□ 목 표
  ○ 올바른 민주주의 실현을 위한 선거관리의 공정성과 투명성 확보

□ 이행방법
  ○ 대의민주주의 하에서 국민의 대표자를 선출하는 가장 중요한 절차인 선거는 국민의 의사가 자유롭게 표현되고, 선거결과에 정확하게 반영될 수 있도록 공정하고 투명하게 실시되어야 함. 따라서 선거의 공정성과 투명성을 확보할 수 있는 종합적이고도 정교한 제도적 장치가 마련되어야 함
  ○ 현재의 선거제도는 선거의 공정성·투명성과 관련하여 많은 의혹이 제기되고 있음. 가장 심각한 문제가 되는 것은 사전투표제와 전자개표(계수)제임 선거일이 공휴일로 지정되어 누구나 선거 당일에 투표권을 행사할 수 있기 때문에 사전투표는 예산낭비를 초래할 뿐만 아니라, 투표방식 및 투표함 보관·이송과 관련하여 끊임없이 부정선거 의혹이 제기되고 있음. 따라서 사전투표제는 당연히 폐지되어야 함. 투표함을 투표소에서 개표소로 이동하고 개표소에서 전자개표(정확하게 말하면 전자계수)를 실시하는 것 역시 참관인들이 투표지의 유효 여부를 정확하게 확인하고 투표지가 각 후보자에게 올바르게 집계되는지 여부를 확인하기에는 여러 가지 어려움이 있음. 개표과정에서 특히 중요한 것은 개표의 신속성이 아니라 개표와 집계의 정확성임. 따라서 이러한 문제점을 해결하기 위해 투표소 현장에서 참관인들이 입회하는 가운데 수개표가 이루어지도록 선거제도를 개혁해야 함. 현재 중앙선거관리위원회가 22대 국회의원선거부터 심사계수 이전 단계에 사람의 손으로 한 번 더 확인하는 수검표 절차를 추가했지만 이것으로 공정하고 투명한 선거를 담보하기 어려움이 있음
  ○ 중앙 및 각급선거관리위원회가 정치적 중립성을 유지하면서 공정하고 투명하게 선거관리를 할 수 있는 제도적 장치가 마련되어야 함. 선관위가 선거여론조사·언론보도·선거운동·투표과정·개표방식 등 선거의 전반적인 과정과 관련하여 여당에게 유리하고 야당에게 불리한 편파적인 선거관리 혹은 거대정당 후보자에게 유리하고 군소정당 후보자에게 불리한 불공정한 선거관리를 자행하는 것을 엄격하게 금지하고, 이를 위반한 기관·단체·개인에 대해서는 엄중할 처벌을 가하도록 해야 함. 선관위의 편파적이고 불공정한 선거관리는 선거에 대한 불신을 초래하여 민주주의를 파괴하는 중대한 범죄이기 때문임
  ○ 검찰과 법원이 선거와 관련된 사건에 대한 기소와 소송을 게을리하는 경우에도 민주주의 파괴라는 차원에서 엄중한 법적 책임을 묻는 방안이 마련되어야 함. 사정기관을 비롯한 국가기관이 민주주의를 파괴하는 것은 어떠한 명목으로도 용납되어서는 안됨
  ○ 최근 중앙선거관리위원회 서버의 사이버테러에 대한 우려가 지속적으로 제기되고 있음. 외국인의 댓글 작업을 통한 여론선동 등 사이버 상에서 벌어지고 있는 선거주권의 침해에 대한 우려의 목소리가 높음. 자유민주주의체제에 심각한 위협을 가하는 사이버테러는 있을 수 없는 일임. 중앙선거관리위원회가 사이버테러를 막을 수 있는 전반적인 시스템 개선 및 노력을 끊임없이 기울여야 하며, 이를 통해 국민의 부정선거에 대한 염려를 해소해야 함. 선거에 영향을 미칠수 있는 비정상적인 사이버활동에 대해서도 대처해나가야 함
  ○ 선거관련 법령의 개정 => 선관위의 공정선거관리 책임 강화 => 선거제도 개혁조치의 시행

□ 이행기간
  ○ 2024년 ~ 2028년

□ 재원조달방안
  ○ 국비"
우리공화당,7,국방,"첨단정보과학군 건설로 자주국방력 강화.한미동맹, 한-미-일 안보협력 강화.한미동맹의 기술동맹으로의 업그레이드","[첨단정보과학군 건설]
□ 목 표
  ○ 무너진 대북억지력의 복원
  ○ 첨단 정보과학군 건설로 자주국방력 강화

□ 이행방법
  ○ 2020∼2024년 국방중기계획에 따라, '8개 군단·39개 사단' 체제를 2025년 '6개 군단·3개 사단 체제'로 바꾸는 식으로, 전방 2개 군단, 6개 사단 해체
  ○ 주적 표현 금지
  ○ 지난 문재인 정권은 전쟁억지력 차원에서 만들어진 DMZ GP철거, 철원 지뢰 제거, 탱크 방어벽 철거, 한강 수로 공동조사, 한강 하류 철조망 철거,20km 비행금지구역 설정 등으로 안보 환경을 날로 악화시키고 있음
  ○ 드론을 활용한 군사작전 등 군현대화가 급격하게 발전하고 있으므로 대한민국 군도 신기술에 따른 현대화를 적극적으로 도입해야 함. 사이버테러 등을 방어하기 위한 군기술 혁신을 도입해야 함
  ○ F35, 싸드 도입 등 신무기 획득 사업 계속 진행
  ○ 기계화 사단 육성
  ○ 드론 등 신무기 활용

□ 이행기간
  ○ 즉시, 계속

□ 재원조달방안 등
  ○ 국비

[한미동맹, 한-미-일 안보협력 강화]
□ 목 표
  ○ 한미동맹 강화 및 기술동맹으로서 업그레이드하기
  ○ 자유시장경제, 자유민주주의 나라들과의 연합안보에 적극 참여

□ 이행방법
  ○ 국제경제체제 편입으로 부강해진 중국은 국진민퇴(國進民退), 일대일로(一帶一路),제1 제2 도련선(島련線) 설정 등 사회주의적 제국주의 행태를 드러내고 있으며 미국이 인도양 태평양 전략(Indo-Pacific Strategy)으로 이에 맞섬에 따라 국제질서가 미-중간 신냉전 체제로 재편되고 있음
  ○ 바다는 교역과 개방과 번영을 가져온 장소로서 바다의 평화를 지키는 일은 매우 중요하므로 대한민국이 미국의 인도태평양전략에 동참하는 것은 국가안보를 위해 필수적이고, 걸프지역 페르시아만에서 석유수송로를 보호하기 위해 대한민국이 대양해군을 파견하는 것이 필요하며, 한미동맹은 대한민국의 독립과 번영에 필요함. 미국의 가장 중요한 동맹국인 대한민국이 이에 참여하여 자유민주주의의 번영을 이룩해야 함
  ○ 중반미노선 반대: 일대일로 참여.북한을 경유한 러시아 송유관부설 및 철도연결 계획 등 반대
  ○ 인도양 태평양 전략(Indo-Pacific Strategy) 참여 결의안 및 한미일 삼각 안보 경제 협력 촉구 결의안 국회 통과
  ○ 현재의 한미동맹 관계를 강화하여 기술동맹으로서 업그레이를 하여 신냉전체제에서의 안보와 경제를 튼튼하게 만들어야 함

□ 이행기간
  ○ 즉시, 계속

□ 재원조달방안
  ○ 비예산사업"
우리공화당,8,보건복지,더 내고 더 받는 연금개혁,"□ 현황 및 문제점
  ○ 저출산고령화로 연금이 부실화될 우려가 높아지고 있으나, 문재인 정부에서 연금개혁의 '골든타임'을 한번 놓쳤음
  ○ 윤석열 정부는 노동, 교육, 그리고 연금개혁의 3대 개혁을 완수하겠다는 의지를 보이고 있으나, 연금혜택을 늘리면서 연금 고갈 시기를 늦추는 '두 마리 토끼를 잡는 것'이 매우 어려운 것이 현실임
  ○ 현재의 보험료율 9%, 소득대체율 40% 구조로서는 연금고갈 시기가 너무 일찍 다가오기 때문에 이를 바꾸는 것이 긴요함
  ○ 대략 3가지 방안이 존재할 수 있음. 더 내고 덜 받기, 더 내고 그대로, 더내고 더 받기가 그 3가지 방안임
  ○ 연금의 지속가능성 증대를 위해서는 앞의 2가지 방안이 적합하지만, 현실적으로 연금을 내는 현재 및 미래 세대의 동의를 받기가 어려움
  ○ 우리공화당은 더 내고 더 받는 연금개혁이 옳다고 판단하고 있음. 현재의 보험료율을 12%로 높이고, 소득대체율은 45%로 올리는 방안임
  ○ 하지만, 이와 같은 개혁을 하더라도 연금의 고갈시기는 약 10여년 정도밖에 줄어들지 않음. 따라서 연금의 수익률을 대략 3%p 정도 높이는 전략이 필요함. 이 정도로 수익률을 높이면 약 12년 정도 고갈 시기를 늦출 수 있음
  ○ 이렇게 확보된 약 20년 내에 한국 경제는 다음의 3가지 추가 과제를 시행해야 지속가능성이 있음. 첫째, 대규모의 이민 유입, 둘째, 저출산 극복, 셋째, 잠재성장률을 4.5%까지 제고하는 일임

□ 목 표
  ○ 22대 국회 내에 우리공화당 주도로 '더 내고 더 받는' 연금개혁(안) 국회 통과 목표
  ○ 보험료율 12%, 소득대체율 45%로 높이는 세부 방안에 대해서는 협의

□ 이행방법
  ○ 22대 국회에서 입법화
  ○ 2025년부터 실행

□ 이행기간
  ○ 2025년 이후 계속

□ 재원조달방안
  ○ 보험료율이 조정되면 자동적으로 국가와 기업의 부담액 변화"
우리공화당,9,산업자원,"K-방산·우주항공, 뷰티·의료관광 등 10대 산업 육성","□ 현황 및 문제점
  ○ 한국 경제의 잠재성장률이 5년마다 1%p씩 낮아지고 있다는 실증 연구가 나왔음. 잠재성장률의 하락은 저출산·고령화 등 여러 가지 요인이 있겠지만, 기술 및 산업 경쟁력이 선진국보다 낮기 때문임
  ○ 노동개혁, 규제개혁, 교육개혁, 그리고 공공개혁이 추진되고 있지만, 이를 뒷받침할 산업 육성 정책이 없으면 잠재성장률 제고는 구호에 그칠 수 있음
  ○ 윤석열 정부는 2022년 4월 인수위 단계에서 대한민국의 미래 먹거리를 키울 6대 산업으로 에너지, 바이오, 탄소중립 대응, 방산우주항공, 인공지능(AI), 그리고 스마트 농업을 제시함
  ○ 윤석열 정부의 6대 산업도 인공지능을 제외하면 제조업에 치중되어 있고, 특히 탄소중립 대응은 하나의 산업이 아니라 '목표'에 가까움. 에너지는 범위가 너무 커 세부적으로 무슨 에너지 산업을 육성하려는 의도인지 감이 잡히지 않음
  ○ 우리공화당은 '미래 먹거리 산업'으로 10개를 제시함. 선정 변수는 '미래 성장성', '고용 창출력', 그리고 'IT(AI)와의 융합 잠재력'임.
  ○ 5대 제조업은 AI칩·파운드리, SMR·수소, K-방산·우주항공, 바이오, 로봇이며, 5대 서비스업은 AI(인공지능), 뷰티·의료관광, 웹툰, K-Pop(드라마), 그리고 K-Game임

□ 목 표
  ○ 22대 국회 내에 정부와 협의하여 10대 미래 먹거리 산업 육성 방안을 마련
  ○ 각종 세제 혜택 등을 집중하여 지원

□ 이행방법
  ○ 22대 국회에서 입법화
  ○ 2025년부터 실행

□ 이행기간
  ○ 2025년 이후 계속

□ 재원조달방안
  ○ 현재의 산업 육성 정책 자금의 효율성 개선 등"
우리공화당,10,"노동, 교육",민노총·전교조 해체를 통한 청년세대의 기회균등 확대 및 일자리 창출,"□ 목 표
  ○ 근로자의 권익 증진을 위한 노조로서의 순수성을 상실한 민노총과 전교조의 해체를 통한 노사관계와 교육의 정상화

□ 이행방법
 1. 민노총 해체
  ○ 노동조합은 사업장 내에서 근로자의 권익을 증진시키기 위한 근로자들의 자발적인 조직임. 하지만 민노총은 사업장의 범위를 넘어 전국적 단위에서 정치투쟁을 전개하는 정치단체로 변질되었기 때문에, 이미 노동조합으로서의 순수성을 상실하였음. 특히 민노총은 대한민국의 정체성인 자유민주주의체제와 시장경제질서를 부정하는 반국가적 활동을 노골적으로 전개하고 있음. 민노총의 이러한 활동은 대한민국의 존립과 안전을 크게 위협하고 있음
  ○ 민노총은 청년들의 일자리를 빼앗는 고용 세습을 단체협약을 통해 제도화하려는 시대착오적 악습을 자행하고 있을 뿐만 아니라, 산업현장에서의 폭압적인 갑질과 같은 악행들을 이어가고 있다. 이러한 악습과 악행은 자유로운 기업 활동을 방해하여 경제를 침체시키고, 청년 일자리를 빼앗고 있으며, 대한민국 청년들에게 공정한 기회를 빼앗고 있음. 장기적으로 대한민국의 자유민주주의발전과 시장경제의 성숙한 정착을 어렵게 하고 있음
  ○ 대한민국의 존립과 안전을 확보하고 경제발전과 산업평화, 그리고 청년 일자리의 확보를 실현하기 위해 민노총은 반드시 해체되어야 함

 2. 전교조 해체
  ○ 전교조는 교사나 교수의 권익을 증진시킨다는 교원노조 본연의 목적과 기능을 벗어나 학교를 교육의 장이 아니라 정치투쟁의 장으로 변질시키고 있음. 전교조는 학생들에게 그들의 능력을 계발하고, 올바른 국가관과 가치관을 심어주는 진정한 교육을 실시하는 것이 아니라, 반국가적인 이념을 주입하는 좌편향적인 교육을 실시하고 있음. 이러한 전교조의 활동은 교육의 본질을 훼손하고 헌법에 규정된 교육의 정치적 중립성을 심각하게 침해하는 것일 뿐만 아니라, 장기적으로는 대한민국의 정체성과 존립을 위협하는 것임
  ○ 학교교육을 정상화하고, 올바른 교육을 받을 학생들의 권리를 보장하며, 대한민국의 정체성과 존립을 유지하기 위해 전교조는 반드시 해체되어야 함
  ○ 특별법의 제정 및 소송의 제기 => 특별법과 판결의 집행

□ 이행기간
  ○ 2024년 ~ 2028년

□ 재원조달방안
  ○ 비예산"
케이정치혁신연합당,1,정치,디지털 민주주의를 통한 대중주도 사회 실현,"○ 목 표
  디지털 민주주의를 통해 대중이 모든 분야에 직접 참여할 수 있도록 함으로써
시민이 주역이 되는 대중주도 사회 실현

○ 이행방법
  대의민주제를 보완하기 위한 지역당과 국민발안제를 기본으로 하는 직접민주주의와 숙의민주제를 제도화하고, 이를 실천할 수 있는 시민 플랫폼 정당을 만든다. 그리고 사이버 공간을 통한 국민 홍보, 언론 보도, 정책과 현장 민원 청취, 24시 국민의 소리 수렴 등 쌍방향 정치활동을 통한 혁신적인 정당체제를 도입한다. 이는 인터넷과 플랫폼이 시민들에게 친숙한 매체로서, 소수 시민들의 제안을 더 많은 시민들과 함께 토론하고 공론화하여 정책을 반영하게 하기 위함이다.

○ 이행기간
  정당 후보자 당선 후 시행, 플랫폼을 구축하여 항시 유지되도록 구성

○ 재원조달방안 등
  공약의 우선순위와 시급성을 바탕으로 한 재원의 전략적인 배분이 필요. 예산 검토를 통해 불가피한 예산을 제외하고 낭비되는 예산을 적극 삭감하여 활용 예정이며, 국가 예산 확보를 위해 조세 확대, 국채 발행, 지출조정 등의 수단을 이용하여 재원 확보 및 활용 예정"
케이정치혁신연합당,2,정치,국민 참여 K-오디션을 통한 새로운 정치문화 조성,"○ 목 표
  참여민주주의의 확대, 정당민주주의와 정치참여를 확대하여 새로운 인물을 발굴하고 새로운 정치문화를 조성하기 위한 시민참여의 새로운 혁신 K-오디션 공천시스템을 도입.

○ 이행방법
  제22대 국회의원 비례대표 후보부터 정당의 밀실 정치가 아닌 시민의 손으로 시민의 대표자를 선택한다. 각 후보자는 시민후보로서 국민 참여 K-오디션(투명하게! 공정하게!) 방식에 지원하고 시민의 선택을 받게 된다. 또한 우리나라의 정당 정치는 국민의 의사가 가장 잘 반영되는 다당제에 기반을 둔 합의 민주주의 체제로 전환이 필요하다. 민심이 의석수에 그대로 반영되는 선거제도로의 개혁과, 제왕적 대통령제의 부작용을 해결할 수 있는 분권형 권력구조로의 개헌이 필요하다. 이를 통해 의회의 역할과 기능을 강화하고, 사법부가 행정부의 통제를 받지 않도록 하는 진정한 의미의 3권 분립을 확립한다. 새로운 인재 발굴과 정치문화의 조성을 위해서는 연동형 비례대표제를 유지하며 위성정당을 지양한다. 그리고 중앙당 중심의 독점을 막고 시민들이 해당 지역의 지방정당을 통한 활동을 보장함으로써 민심이 반영되도록 한다. 이러한 안정적인 다당제의 정착을 통해 의회제도와 정치과정의 합리성과 투명성을 높이는 정치개혁을 실현한다.

○ 이행기간
  제22대 국회의원 비례대표 후보자 선거부터 바로 시행, 선거제도의 개혁과 개헌은 약 10년 이상 예상

○ 재원조달방안 등
  공약의 우선순위와 시급성을 바탕으로 한 재원의 전략적인 배분이 필요. 예산 검토를 통해 불가피한 예산을 제외하고 낭비되는 예산을 적극 삭감하여 활용 예정이며, 국가 예산 확보를 위해 조세 확대, 국채 발행, 지출조정 등의 수단을 이용하여 재원 확보 및 활용 예정"
케이정치혁신연합당,3,노동,맞춤형 일자리 창출을 통한 차별없는 공정한 노동시장,"○ 목 표
  세대별·지역별 맞춤형 일자리 창출, 비정규직 남용 방지와 차별 철폐, 일자리 안정과 사회안전망 구축, 상생의 노사관계 정립으로 차별 없는 공정한 노동시장을 구축하며 노동기본권 확립, 부당노동행위 근절, 정리해고 남용 방지 등 노동자의 권익보호 강화

○ 이행방법
  - 첫 번째로 청년고용 확대와 좋은 일자리 창출을 위해 향후 꾸준히 증가할 공공서비스와 사회서비스 분야의 일자리에 적정임금이 보장되도록 해야 한다. 그리고 산업현장의 저임금 고위험 일자리를 최우선으로 개선하여 청년들이 안심하고 일할 수 있는 양질의 일자리를 확대해야 한다. 이를 위해 근로장려세제 등 청년노동자에 대한 정부지원을 확대한다.
  - 두 번째로 중소기업의 고용창출과 벤처기업의 창업과 고용확대를 지원하고, IT 및 BT, 로봇, 2차전지, 환경·신재생에너지, 정밀기계, 첨단부품·소재 중소기업에 대한 지원을 확대한다.
  - 세 번째로 비정규직에 의존하는 성장전략을 폐기하고 파견근로를 엄격하게 제한하며, 동일가치노동 동일임금제를 실시한다. 정규직 채용이 기본이 되도록 관련법을 정비하여 비정규직 남용을 원천적으로 예방하고 방지한다. 공공부문이 발주하는 정부사업에서 적정임금을 준수하고 직접고용 비율을 늘려나간다.
  - 네 번째로 혁신형 중소기업을 통해 미래지향적 일자리를 창출하는데 주력한다. 지역 간 격차와 소외를 극복하여 지역 맞춤형 직업교육, 지역별 창업지원 활성화 등을 중심으로 하는 적극적인 노동시장 정책으로 고용과 복지, 직업교육의 연계성을 강화한다.

○ 이행기간
  정당 후보자 당선 후 시행, 항시 유지되도록 구성

○ 재원조달방안 등
  공약의 우선순위와 시급성을 바탕으로 한 재원의 전략적인 배분이 필요. 예산 검토를 통해 불가피한 예산을 제외하고 낭비되는 예산을 적극 삭감하여 활용 예정이며, 국가 예산 확보를 위해 조세 확대, 국채 발행, 지출조정 등의 수단을 이용하여 재원 확보 및 활용 예정"
케이정치혁신연합당,4,통일외교통상,상호이익이 되는 평화체제 구축과 통일 준비,"○ 목 표
  상호 이익이 되는 평화체제 구축과 통일 준비

○ 이행방법
  - 햇볕정책 계승
  평화와 화해협력을 통한 한반도 평화체제 구축을 최우선 목표로 한다. 한반도 평화를 파괴하는 무력도발을 일절 허용하지 않고, 흡수통일을 반대하며, 남북 간 화해교류협력을 적극 추진하는 햇볕정책을 계승한다. 주도적인 대화와 협력을 통하여 북한의 변화를 이끌어내고 평화공존의 남북관계를 정착시켜 통일을 지향한다.
  - 교류협력을 통한 통일기반 조성
  남북의 군사적 긴장을 해소하고 신뢰를 형성하기 위한 문화교류를 강화한다. 개성공단을 재가동하고 남북경제협력을 활성화한다. 금강산 관광을 재개하고 북한주민의 인권개선을 위해 국제사회와 협력하여 안정적이고 투명한 대북지원을 확대한다.

○ 이행기간
  정당 후보자 당선 후 시행

○ 재원조달방안 등
  국제사회와의 협력을 통한 비용 감축, 국가 재원의 전략적 배분을 통한 관련 예산 증액"
케이정치혁신연합당,5,보건복지,차별없이 모두가 신명나게 누리는 복지,"○ 목 표
  실업, 빈곤, 질병 등으로부터 최대한 보호받는 복지국가 건설

○ 이행방법
  - 어르신 빈곤 해결과 든든한 노후 보장
  노후에 안정적인 기본소득을 보장받을 수 있도록 공적연금 제도개혁 추진, 노인기초연금을 단계적으로 인상하고 특히 생계가 어려운 어르신들에 대한 지원을 확대한다.
  - 어르신 일자리 창출과 생활프로그램의 확대
  지속가능한 일자리를 제공하고 임금을 현실화하여 안정된 노후를 보장한다. 취미, 봉사, 생활 프로그램을 확대하고 실버 매니저를 도입하여 은퇴 후 생활을 지원한다.
  - 의료비 부담과 의료격차 해소
  소득 수준별 병원비 상한제를 강화하고 실질화하여 국민들의 의료비 부담을 줄인다. 수도권과 지방의 의료격차 해소를 위해 수도권 대형병원 위주 지원정책을 지방의 중소 지역병원에 대한 지원정책으로 전환한다. 영유아 아동에 대한 의료지원 서비스의 국가책임을 강화하고, 어르신 요양 서비스 시설 확충과 서비스 인력에 대한 적정임금을 보장하여 인간적인 품위가 유지되는 어르신 요양 서비스가 제공되도록 한다.
  - 시민주거안정
  공평한 세금부과, 분양원가 공개, 분양가상한제, 후분양제 등을 도입하여 부동산 가격을 안정시키고, 다주택임대사업자에 대한 과도한 지원을 세입자에 대한 주거급여확대로 전환하여 서민의 주거비용을 줄인다. 공공임대주택 총량을 확대하고 다양한 수준의 공공임대주택으로 빈곤층 및 서민층까지 확대·공급한다.

○ 이행기간
  정당 후보자 당선 후 시행

○ 재원조달방안 등
  다주택임대사업자에 대한 지원 감축 및 서민주거비용 확보, 공약의 우선순위에 따른 예산의 전략적 배분"
케이정치혁신연합당,6,과학기술정보통신,IT·BT 세계일류국가 도약과 모두를 위한 과학,"○ 목 표
  경제성 위주로 지원·운영되는 과학기술 정책에서 벗어나 경쟁력과 연구기반을
강화하여 IT·BT 세계일류국가 도약을 위한 발판 마련

○ 이행방법
  - 연구자 중심의 과학기술 거버넌스 구축
  연구 효율성과 민주성을 보장하는 과학기술 거버넌스 체계를 구축한다. 이를 통해 기초과학에 대한 국가책임성을 강화하고 연구자에 대한 실질적·안정적 지원을 통하여 연구자들의 창의성과 도전정신을 북돋운다.
  - 실패와 경쟁을 두려워하지 않는 연구 환경 조성
  진취적이고 효율적인 과학과 기술의 연구 환경 조성을 위해, 경제성 위주의 예비타당성 조사의 폐지, 연구 행정의 간소화 및 연구 자율성을 최대한 보장한다. 중복 연구를 허용하여 연구 경쟁력을 강화하고, 평가 시스템 개선을 통하여 서류상의 단기성과를 위한 형식적인 연구가 아닌, 실패의 경험과 그에 대한 평가를 통해 연구성과가 축적될 수 있도록 한다.

○ 이행기간
  정당 후보자 당선 후 시행

○ 재원조달방안 등
  공약의 우선순위와 시급성을 바탕으로 한 재원의 전략적인 배분이 필요. 예산 검토를 통해 불가피한 예산을 제외하고 낭비되는 예산을 적극 삭감하여 활용 예정이며, 국가 예산 확보를 위해 조세 확대, 국채 발행, 지출조정 등의 수단을 이용하여 재원 확보 및 활용 예정"
케이정치혁신연합당,7,환경,기후보호와 모든 생명이 함께 살아가는 나라,"○ 목 표
  생태환경의 보전과 개발이 조화를 이루는 지속가능한 국토환경 조성

○ 이행방법
  - 원전 비중 감소와 저탄소 시대
  에너지 정책 전반을 원점에서 재검토하여 원전 비중을 줄이고, 신재생에너지 비중을 확대한다. 구속력 있고 포괄적인 기후변화대책을 수립·이행하며, 기후변화에 대응하는 저탄소 재생에너지 확대정책을 적극 추진한다. 원전 비중 감소 에너지 전환을 위한 국가적 대응전략을 수립하고, 친환경 클린에너지 정책을 추구한다. 국제기준에 걸맞은 탄소규제를 정책목표로 삼으며, 에너지 취약계층에 대한 에너지복지를 강화한다.
  - 미세먼지로부터 안전한 나라
  대기 오염원을 정확히 파악하고 관리할 수 있는 대기환경 사회안전시스템을 구축하고, 미세먼지 배출원의 낮춤을 위해 석탄 및 화력발전을 과감히 축소한다. 교통수송 분야를 대중교통 중심 체계로 전환하고, 친환경 교통수단을 적극 확충한다. 국경 없는 대기환경의 관리를 위해 중국 등 동북아와의 실질적 환경협력체계를 구축하고 강화한다.
  - 4대강 재자연화
  4대강 사업으로 인해 발생하는 문제들을 해결하기 위해 국가 차원에서의 수질문제, 구조물 안전성 문제, 주민 피해 문제, 생태계 파괴 문제를 점검하고 효율적인 복원방안을 마련한다.

○ 이행기간
  정당 후보자 당선 후 시행, 향후 지속적인 관리 필요

○ 재원조달방안 등
  공약의 우선순위와 시급성을 바탕으로 한 재원의 전략적인 배분이 필요. 예산 검토를 통해 불가피한 예산을 제외하고 낭비되는 예산을 적극 삭감하여 활용 예정이며, 국가 예산 확보를 위해 조세 확대, 국채 발행, 지출조정 등의 수단을 이용하여 재원 확보 및 활용 예정"
케이정치혁신연합당,8,교육,민주시민과 창의적인 인재 양성하는 정의로운 교육,"○ 목 표
  교육이 불평등의 원인이 아닌 해결책이 될 수 있도록 기회균등, 공공성 강화, 교육재정 확대를 추진하여 모두가 자신의 적성과 능력을 개발할 수 있도록 다양한 교육 서비스를 받으며 학력으로 차별받지 않도록 함

○ 이행방법
  - 직업교육과 공교육 혁신
  개인의 잠재력과 가능성이 발휘되는 교육체계를 구축한다. 창의교육, 인성교육을 중시하며 학교와 지역 및 기업의 연계 교육으로 학생 역량을 극대화하고, 일자리에 필요한 교육을 위해 교육과정 및 교수학습을 혁신한다. '직업중심 고등학교'와 '직업중심 대학'에 대한 지원을 강화한다.
  - 차별 없는 교육 구현
  학력, 학벌, 경제력, 신체적·정신적 장애, 성별, 지역, 문화, 인종 등 차별 없이 모두가 자신을 개발할 수 있는 공평한 교육환경을 조성한다. 직장교육, 지역교육, 평생교육을 통해 직업 환경 변화에 맞는 다양한 교육을 제공하며, 지역 대학의 경쟁력을 강화하고 교육과 고용을 연계하여 교육의 지역격차를 해소한다.
  - 보편적 교육복지 실현
  유치원 및 초·중·고등학교의 실질적 의무교육을 실시한다. 대학교육에 대한 국가소득장학금을 확대하고 요건을 현실화한다. 대학은 일정 비율에 해당하는 기숙사를 운영하도록 하고, 공공기숙사 건립 등을 통해 대학생의 주거비용을 낮춘다.

○ 이행기간
  정당 후보자 당선 후 시행, 향후 지속적인 관리 필요

○ 재원조달방안 등
  공약의 우선순위와 시급성을 바탕으로 한 재원의 전략적인 배분이 필요. 예산 검토를 통해 불가피한 예산을 제외하고 낭비되는 예산을 적극 삭감하여 활용 예정이며, 국가 예산 확보를 위해 조세 확대, 국채 발행, 지출조정 등의 수단을 이용하여 재원 확보 및 활용 예정"
